#group,false,false,true,true,false,false,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string
#default,mean,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,id
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:57:30Z,31244.2091796875,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:57:40Z,51941901.040332034,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:57:50Z,10271.01142578125,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:58:00Z,46584605.7640625,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:58:10Z,27534.7669921875,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:58:20Z,47738995.85273437,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:58:30Z,5467455.610546875,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:58:40Z,23180.240234375,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:58:50Z,20112333.695117187,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:59:00Z,21485027.370703124,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:59:10Z,45567327.27509765,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:59:20Z,26544.07197265625,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:59:30Z,9346047.830859374,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:59:40Z,40643631.30957031,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T18:59:50Z,18309.81484375,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:00:00Z,50746089.641210936,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:00:10Z,32904.3150390625,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:00:20Z,52179942.95175781,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:00:30Z,47877.14150390625,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:00:40Z,44132937.32529297,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:00:50Z,60658.8640625,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:01:00Z,27294.01396484375,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:01:10Z,49206019.89501953,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:01:20Z,22139.21435546875,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:01:30Z,50553873.528125,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:01:40Z,17554.83994140625,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:01:50Z,47967543.99287109,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:02:00Z,19875.96796875,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:02:10Z,52763879.642382815,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:02:20Z,21749.9828125,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:02:30Z,27281.4310546875,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:02:40Z,49666989.45234375,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:02:50Z,26617.8923828125,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:03:00Z,47766679.326367185,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:03:10Z,6965686.359960938,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:03:20Z,20118309.854296874,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:03:30Z,29228357.375585936,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:03:40Z,24381.489453125,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:03:50Z,54232227.46982422,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:04:00Z,26275.63671875,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:04:10Z,46828416.989550784,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:04:20Z,16087.6724609375,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:04:30Z,16986185.75986328,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:04:40Z,33801020.13642578,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:04:50Z,13409.18984375,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:05:00Z,51761266.46113281,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:05:10Z,14122.22158203125,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:05:20Z,46681468.00136719,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:05:30Z,32556.18720703125,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:05:40Z,26812368.393945314,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:05:50Z,17352.674609375,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:06:00Z,11968151.124023438,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:06:10Z,19993513.014648438,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:06:20Z,12165331.558789063,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:06:30Z,38645942.012304686,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:06:40Z,27882.8943359375,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:06:50Z,55594982.349804685,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:07:00Z,16195.04658203125,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:07:10Z,37494174.30263672,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:07:20Z,11685396.601269532,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:07:30Z,23007.43515625,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:07:40Z,47968038.13535156,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:07:50Z,19858.35185546875,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:08:00Z,52011600.86035156,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:08:10Z,21666.93564453125,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:08:20Z,16369555.279101562,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:08:30Z,16138.00419921875,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:08:40Z,30721271.784375,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:08:50Z,22726.41689453125,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:09:00Z,9873546.045703124,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:09:10Z,51061826.28935547,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:09:20Z,33969.6681640625,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:09:30Z,57069185.067675784,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:09:40Z,14032.46337890625,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:09:50Z,6888268.756445313,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:10:00Z,39046925.56738281,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:10:10Z,35546.72587890625,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:10:20Z,58215007.46875,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:10:30Z,25275.71455078125,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:10:40Z,51056399.12529297,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:10:50Z,47747.11845703125,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:11:00Z,40341.65498046875,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:11:10Z,48129798.00732422,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:11:20Z,21487.41923828125,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:11:30Z,10756478.810351562,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:11:40Z,44504896.96796875,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:11:50Z,17630.33740234375,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:12:00Z,48789047.69169922,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:12:10Z,32557.86484375,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:12:20Z,43020203.52714844,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:12:30Z,167601.87744140625,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:12:40Z,26072897.29453125,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:12:50Z,5253794.599316406,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:13:00Z,72031.30029296875,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:13:10Z,43904164.33310547,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:13:20Z,15444.26611328125,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:13:30Z,19256263.094726562,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:13:40Z,30598452.178515624,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:13:50Z,34276784.60087891,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
,,1,2024-10-29T18:22:12.987295769Z,2024-10-29T19:22:12.987295769Z,2024-10-29T19:14:00Z,3388199.0532226562,downlink_throughput_bps,spacex.starlink.user_terminal.history,ut01000000-00000000-0030f494
